Question,Answer,source,question_tokens,answer_tokens,question_indices,answer_indices,question_padded,answer_padded
How many arms does an octopus have?,The octopus has four pairs of arms.,S10,"['how', 'many', 'arms', 'does', 'an', 'octopus', 'have']","['<sos>', 'the', 'octopus', 'has', 'four', 'pairs', 'of', 'arms', '<eos>']","[17, 29, 468, 22, 23, 126, 21]","[2, 4, 126, 39, 257, 1233, 5, 468, 3]","[17, 29, 468, 22, 23, 126, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 4, 126, 39, 257, 1233, 5, 468, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
What is the range of lifespans of the octopus?,Octopuses can live from six months to five years.,S10,"['what', 'is', 'the', 'range', 'of', 'lifespans', 'of', 'the', 'octopus']","['<sos>', 'octopuses', 'can', 'live', 'from', 'six', 'months', 'to', 'five', 'years', '<eos>']","[10, 7, 4, 476, 5, 3200, 5, 4, 126]","[2, 1252, 50, 84, 26, 346, 666, 13, 1349, 55, 3]","[10, 7, 4, 476, 5, 3200, 5, 4, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 1252, 50, 84, 26, 346, 666, 13, 1349, 55, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
What is the range of lifespans of the octopus?,The octopus has a short lifespan.,S10,"['what', 'is', 'the', 'range', 'of', 'lifespans', 'of', 'the', 'octopus']","['<sos>', 'the', 'octopus', 'has', 'a', 'short', 'lifespan', '<eos>']","[10, 7, 4, 476, 5, 3200, 5, 4, 126]","[2, 4, 126, 39, 9, 740, 5620, 3]","[10, 7, 4, 476, 5, 3200, 5, 4, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 4, 126, 39, 9, 740, 5620, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
What is an example of something an octopus learned in a research experiment?,"In research experiments, octopus can be trained to distinguish between different shapes and patterns.",S10,"['what', 'is', 'an', 'example', 'of', 'something', 'an', 'octopus', 'learned', 'in', 'a', 'research', 'experiment']","['<sos>', 'in', 'research', 'experiments', 'octopus', 'can', 'be', 'trained', 'to', 'distinguish', 'between', 'different', 'shapes', 'and', 'patterns', '<eos>']","[10, 7, 23, 298, 5, 1180, 23, 126, 1612, 8, 9, 1433, 1468]","[2, 8, 1433, 765, 126, 50, 52, 5621, 13, 1392, 114, 296, 2107, 12, 3280, 3]","[10, 7, 23, 298, 5, 1180, 23, 126, 1612, 8, 9, 1433, 1468, 0, 0, 0, 0, 0, 0, 0]","[2, 8, 1433, 765, 126, 50, 52, 5621, 13, 1392, 114, 296, 2107, 12, 3280, 3, 0, 0, 0, 0]"
What is an example of something an octopus learned in a research experiment?,An octopus learned to solve mazes.,S10,"['what', 'is', 'an', 'example', 'of', 'something', 'an', 'octopus', 'learned', 'in', 'a', 'research', 'experiment']","['<sos>', 'an', 'octopus', 'learned', 'to', 'solve', 'mazes', '<eos>']","[10, 7, 23, 298, 5, 1180, 23, 126, 1612, 8, 9, 1433, 1468]","[2, 23, 126, 1612, 13, 5622, 5623, 3]","[10, 7, 23, 298, 5, 1180, 23, 126, 1612, 8, 9, 1433, 1468, 0, 0, 0, 0, 0, 0, 0]","[2, 23, 126, 1612, 13, 5622, 5623, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
How can an octopus defend against predators?,"To defend against predators, an octopus can hide, flee quickly, expel ink, or use color-changing camouflage.",S10,"['how', 'can', 'an', 'octopus', 'defend', 'against', 'predators']","['<sos>', 'to', 'defend', 'against', 'predators', 'an', 'octopus', 'can', 'hide', 'flee', 'quickly', 'expel', 'ink', 'or', 'use', 'colorchanging', 'camouflage', '<eos>']","[17, 50, 23, 126, 1199, 507, 397]","[2, 13, 1199, 507, 397, 23, 126, 50, 920, 2130, 1276, 3744, 3745, 36, 78, 5624, 1046, 3]","[17, 50, 23, 126, 1199, 507, 397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 13, 1199, 507, 397, 23, 126, 50, 920, 2130, 1276, 3744, 3745, 36, 78, 5624, 1046, 3, 0, 0]"
How can an octopus defend against predators?,"They can hide, flee, expel ink, or use camouflage.",S10,"['how', 'can', 'an', 'octopus', 'defend', 'against', 'predators']","['<sos>', 'they', 'can', 'hide', 'flee', 'expel', 'ink', 'or', 'use', 'camouflage', '<eos>']","[17, 50, 23, 126, 1199, 507, 397]","[2, 71, 50, 920, 2130, 3744, 3745, 36, 78, 1046, 3]","[17, 50, 23, 126, 1199, 507, 397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 71, 50, 920, 2130, 3744, 3745, 36, 78, 1046, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Are Octopus highly intelligent?,yes,S10,"['are', 'octopus', 'highly', 'intelligent']","['<sos>', 'yes', '<eos>']","[15, 126, 1613, 4686]","[2, 6, 3]","[15, 126, 1613, 4686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Do males use a specialized arm called a hectocotylus to insert spermatophores?,Yes,S10,"['do', 'males', 'use', 'a', 'specialized', 'arm', 'called', 'a', 'hectocotylus', 'to', 'insert', 'spermatophores']","['<sos>', 'yes', '<eos>']","[18, 505, 78, 9, 1717, 4687, 49, 9, 4688, 13, 4689, 4690]","[2, 6, 3]","[18, 505, 78, 9, 1717, 4687, 49, 9, 4688, 13, 4689, 4690, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Do the octopuses in the less familiar Cirrina suborder have two fins and an internal shell?,"Yes, the octopuses in the less familiar Cirrina suborder have two fins and an internal shell.",S10,"['do', 'the', 'octopuses', 'in', 'the', 'less', 'familiar', 'cirrina', 'suborder', 'have', 'two', 'fins', 'and', 'an', 'internal', 'shell']","['<sos>', 'yes', 'the', 'octopuses', 'in', 'the', 'less', 'familiar', 'cirrina', 'suborder', 'have', 'two', 'fins', 'and', 'an', 'internal', 'shell', '<eos>']","[18, 4, 1252, 8, 4, 511, 3201, 3202, 448, 21, 56, 870, 12, 23, 2158, 471]","[2, 6, 4, 1252, 8, 4, 511, 3201, 3202, 448, 21, 56, 870, 12, 23, 2158, 471, 3]","[18, 4, 1252, 8, 4, 511, 3201, 3202, 448, 21, 56, 870, 12, 23, 2158, 471, 0, 0, 0, 0]","[2, 6, 4, 1252, 8, 4, 511, 3201, 3202, 448, 21, 56, 870, 12, 23, 2158, 471, 3, 0, 0]"
Do octopuses have two eyes and four pairs of arms?,"Yes, octopuses have two eyes and four pairs of arms.",S10,"['do', 'octopuses', 'have', 'two', 'eyes', 'and', 'four', 'pairs', 'of', 'arms']","['<sos>', 'yes', 'octopuses', 'have', 'two', 'eyes', 'and', 'four', 'pairs', 'of', 'arms', '<eos>']","[18, 1252, 21, 56, 481, 12, 257, 1233, 5, 468]","[2, 6, 1252, 21, 56, 481, 12, 257, 1233, 5, 468, 3]","[18, 1252, 21, 56, 481, 12, 257, 1233, 5, 468, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 6, 1252, 21, 56, 481, 12, 257, 1233, 5, 468, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
Is octopus a common food in Mediterranean cuisine as well as Portuguese cuisine?,Yes,S10,"['is', 'octopus', 'a', 'common', 'food', 'in', 'mediterranean', 'cuisine', 'as', 'well', 'as', 'portuguese', 'cuisine']","['<sos>', 'yes', '<eos>']","[7, 126, 9, 158, 241, 8, 4691, 1018, 20, 193, 20, 198, 1018]","[2, 6, 3]","[7, 126, 9, 158, 241, 8, 4691, 1018, 20, 193, 20, 198, 1018, 0, 0, 0, 0, 0, 0, 0]","[2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Is the collective form octopus usually reserved for animals consumed for food?,Yes,S10,"['is', 'the', 'collective', 'form', 'octopus', 'usually', 'reserved', 'for', 'animals', 'consumed', 'for', 'food']","['<sos>', 'yes', '<eos>']","[7, 4, 1133, 254, 126, 583, 4692, 19, 284, 4693, 19, 241]","[2, 6, 3]","[7, 4, 1133, 254, 126, 583, 4692, 19, 284, 4693, 19, 241, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Has an octopus a hard beak, with its mouth at the center point of the arms?",Yes,S10,"['has', 'an', 'octopus', 'a', 'hard', 'beak', 'with', 'its', 'mouth', 'at', 'the', 'center', 'point', 'of', 'the', 'arms']","['<sos>', 'yes', '<eos>']","[39, 23, 126, 9, 613, 1249, 31, 53, 1250, 37, 4, 353, 303, 5, 4, 468]","[2, 6, 3]","[39, 23, 126, 9, 613, 1249, 31, 53, 1250, 37, 4, 353, 303, 5, 4, 468, 0, 0, 0, 0]","[2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
What happened in 1968 through 1971?,"Devoting his full energies to his work, Picasso became more daring, his works more colorful and expressive, and from 1968 through 1971",S10,"['what', 'happened', 'in', '1968', 'through', '1971']","['<sos>', 'devoting', 'his', 'full', 'energies', 'to', 'his', 'work', 'picasso', 'became', 'more', 'daring', 'his', 'works', 'more', 'colorful', 'and', 'expressive', 'and', 'from', '1968', 'through', '1971', '<eos>']","[10, 151, 8, 3203, 376, 1042]","[2, 5625, 33, 1256, 5626, 13, 33, 192, 877, 253, 86, 5627, 33, 642, 86, 5628, 12, 5629, 12, 26, 3203, 376, 1042, 3]","[10, 151, 8, 3203, 376, 1042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 5625, 33, 1256, 5626, 13, 33, 192, 877, 253, 86, 5627, 33, 642, 86, 5628, 12, 5629, 12, 26]"
What happened in 1838?,Don José Ruiz y Blasco was born,S10,"['what', 'happened', 'in', '1838']","['<sos>', 'don', 'josé', 'ruiz', 'y', 'blasco', 'was', 'born', '<eos>']","[10, 151, 8, 4694]","[2, 5630, 5631, 5632, 5633, 5634, 11, 48, 3]","[10, 151, 8, 4694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 5630, 5631, 5632, 5633, 5634, 11, 48, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Who was not long in finding another lover, Jacqueline Roque?",Picasso.,S10,"['who', 'was', 'not', 'long', 'in', 'finding', 'another', 'lover', 'jacqueline', 'roque']","['<sos>', 'picasso', '<eos>']","[30, 11, 58, 82, 8, 4695, 385, 4696, 2159, 4697]","[2, 877, 3]","[30, 11, 58, 82, 8, 4695, 385, 4696, 2159, 4697, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 877, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
When did Picasso make his first trip to Paris?,1900,S10,"['when', 'did', 'picasso', 'make', 'his', 'first', 'trip', 'to', 'paris']","['<sos>', '1900', '<eos>']","[24, 14, 877, 401, 33, 44, 4698, 13, 294]","[2, 2284, 3]","[24, 14, 877, 401, 33, 44, 4698, 13, 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2284, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Give an example of the most comprehensive records extant of any major artists beginnings. ,Museu Picasso,S10,"['give', 'an', 'example', 'of', 'the', 'most', 'comprehensive', 'records', 'extant', 'of', 'any', 'major', 'artists', 'beginnings']","['<sos>', 'museu', 'picasso', '<eos>']","[261, 23, 298, 5, 4, 41, 4699, 3204, 1450, 5, 275, 568, 2157, 4700]","[2, 5635, 877, 3]","[261, 23, 298, 5, 4, 41, 4699, 3204, 1450, 5, 275, 568, 2157, 4700, 0, 0, 0, 0, 0, 0]","[2, 5635, 877, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Is in the 1996 movie Surviving Picasso Picasso played by actor Anthony Hopkins?,Yes.,S10,"['is', 'in', 'the', '1996', 'movie', 'surviving', 'picasso', 'picasso', 'played', 'by', 'actor', 'anthony', 'hopkins']","['<sos>', 'yes', '<eos>']","[7, 8, 4, 3205, 4701, 1350, 877, 877, 256, 27, 3206, 4702, 4703]","[2, 6, 3]","[7, 8, 4, 3205, 4701, 1350, 877, 877, 256, 27, 3206, 4702, 4703, 0, 0, 0, 0, 0, 0, 0]","[2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Is the U.S. copyright representative for the Picasso Administration the Artists Rights Society?,yes,S10,"['is', 'the', 'us', 'copyright', 'representative', 'for', 'the', 'picasso', 'administration', 'the', 'artists', 'rights', 'society']","['<sos>', 'yes', '<eos>']","[7, 4, 230, 4704, 2160, 19, 4, 877, 4705, 4, 2157, 2504, 930]","[2, 6, 3]","[7, 4, 230, 4704, 2160, 19, 4, 877, 4705, 4, 2157, 2504, 930, 0, 0, 0, 0, 0, 0, 0]","[2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Is he one of the most recognized figures in 20th-century art?,yes,S10,"['is', 'he', 'one', 'of', 'the', 'most', 'recognized', 'figures', 'in', '20thcentury', 'art']","['<sos>', 'yes', '<eos>']","[7, 34, 65, 5, 4, 41, 1251, 2548, 8, 4706, 703]","[2, 6, 3]","[7, 34, 65, 5, 4, 41, 1251, 2548, 8, 4706, 703, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Is he best known for co-founding the Cubist movement and for the wide variety of styles embodied in his work?,Yes.,S10,"['is', 'he', 'best', 'known', 'for', 'cofounding', 'the', 'cubist', 'movement', 'and', 'for', 'the', 'wide', 'variety', 'of', 'styles', 'embodied', 'in', 'his', 'work']","['<sos>', 'yes', '<eos>']","[7, 34, 274, 111, 19, 4707, 4, 4708, 1440, 12, 19, 4, 709, 565, 5, 2028, 4709, 8, 33, 192]","[2, 6, 3]","[7, 34, 274, 111, 19, 4707, 4, 4708, 1440, 12, 19, 4, 709, 565, 5, 2028, 4709, 8, 33, 192]","[2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Are among his most famous works the proto-Cubist Les Demoiselles d'Avignon (1907) and Guernica (1937), his portrayal of the German bombing of Guernica during the Spanish Civil War?",Yes.,S10,"['are', 'among', 'his', 'most', 'famous', 'works', 'the', 'protocubist', 'les', 'demoiselles', 'davignon', '1907', 'and', 'guernica', '1937', 'his', 'portrayal', 'of', 'the', 'german', 'bombing', 'of', 'guernica', 'during', 'the', 'spanish', 'civil', 'war']","['<sos>', 'yes', '<eos>']","[15, 489, 33, 41, 415, 642, 4, 4710, 4711, 4712, 4713, 4714, 12, 3207, 4715, 33, 4716, 5, 4, 212, 3185, 5, 3207, 94, 4, 281, 567, 149]","[2, 6, 3]","[15, 489, 33, 41, 415, 642, 4, 4710, 4711, 4712, 4713, 4714, 12, 3207, 4715, 33, 4716, 5, 4, 212]","[2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Are pianos used in Western music?,Yes.,S10,"['are', 'pianos', 'used', 'in', 'western', 'music']","['<sos>', 'yes', '<eos>']","[15, 181, 57, 8, 314, 440]","[2, 6, 3]","[15, 181, 57, 8, 314, 440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Are pianos used in Western music?,Yes,S10,"['are', 'pianos', 'used', 'in', 'western', 'music']","['<sos>', 'yes', '<eos>']","[15, 181, 57, 8, 314, 440]","[2, 6, 3]","[15, 181, 57, 8, 314, 440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Are ""upright pianos"" called ""vertical pianos""?",Yes.,S10,"['are', 'upright', 'pianos', 'called', 'vertical', 'pianos']","['<sos>', 'yes', '<eos>']","[15, 660, 181, 49, 1614, 181]","[2, 6, 3]","[15, 660, 181, 49, 1614, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Are ""upright pianos"" called ""vertical pianos""?",Yes,S10,"['are', 'upright', 'pianos', 'called', 'vertical', 'pianos']","['<sos>', 'yes', '<eos>']","[15, 660, 181, 49, 1614, 181]","[2, 6, 3]","[15, 660, 181, 49, 1614, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Did Bartolomeo Cristofori invent the modern piano?,Yes.,S10,"['did', 'bartolomeo', 'cristofori', 'invent', 'the', 'modern', 'piano']","['<sos>', 'yes', '<eos>']","[14, 3208, 3209, 480, 4, 143, 237]","[2, 6, 3]","[14, 3208, 3209, 480, 4, 143, 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Did Bartolomeo Cristofori invent the modern piano?,Yes,S10,"['did', 'bartolomeo', 'cristofori', 'invent', 'the', 'modern', 'piano']","['<sos>', 'yes', '<eos>']","[14, 3208, 3209, 480, 4, 143, 237]","[2, 6, 3]","[14, 3208, 3209, 480, 4, 143, 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
What is the middle pedal called on grand pianos?,the sostenuto pedal.,S10,"['what', 'is', 'the', 'middle', 'pedal', 'called', 'on', 'grand', 'pianos']","['<sos>', 'the', 'sostenuto', 'pedal', '<eos>']","[10, 7, 4, 273, 484, 49, 28, 546, 181]","[2, 4, 1684, 484, 3]","[10, 7, 4, 273, 484, 49, 28, 546, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 4, 1684, 484, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
What is the middle pedal called on grand pianos?,sostenuto pedal,S10,"['what', 'is', 'the', 'middle', 'pedal', 'called', 'on', 'grand', 'pianos']","['<sos>', 'sostenuto', 'pedal', '<eos>']","[10, 7, 4, 273, 484, 49, 28, 546, 181]","[2, 1684, 484, 3]","[10, 7, 4, 273, 484, 49, 28, 546, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 1684, 484, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
How many black keys do modern pianos have?,36.,S10,"['how', 'many', 'black', 'keys', 'do', 'modern', 'pianos', 'have']","['<sos>', '36', '<eos>']","[17, 29, 200, 320, 18, 143, 181, 21]","[2, 2224, 3]","[17, 29, 200, 320, 18, 143, 181, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2224, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
How many black keys do modern pianos have?,36,S10,"['how', 'many', 'black', 'keys', 'do', 'modern', 'pianos', 'have']","['<sos>', '36', '<eos>']","[17, 29, 200, 320, 18, 143, 181, 21]","[2, 2224, 3]","[17, 29, 200, 320, 18, 143, 181, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2224, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
What is the sustain pedal called?,The pedal,S10,"['what', 'is', 'the', 'sustain', 'pedal', 'called']","['<sos>', 'the', 'pedal', '<eos>']","[10, 7, 4, 3210, 484, 49]","[2, 4, 484, 3]","[10, 7, 4, 3210, 484, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 4, 484, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
What is the sustain pedal called?,damper pedal,S10,"['what', 'is', 'the', 'sustain', 'pedal', 'called']","['<sos>', 'damper', 'pedal', '<eos>']","[10, 7, 4, 3210, 484, 49]","[2, 2290, 484, 3]","[10, 7, 4, 3210, 484, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2290, 484, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Where is Irving Berlin's piano located?,In the Smithsonian Museum.,S10,"['where', 'is', 'irving', 'berlins', 'piano', 'located']","['<sos>', 'in', 'the', 'smithsonian', 'museum', '<eos>']","[25, 7, 1615, 3211, 237, 153]","[2, 8, 4, 3746, 348, 3]","[25, 7, 1615, 3211, 237, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 8, 4, 3746, 348, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Where is Irving Berlin's piano located?,in the Smithsonian Museum,S10,"['where', 'is', 'irving', 'berlins', 'piano', 'located']","['<sos>', 'in', 'the', 'smithsonian', 'museum', '<eos>']","[25, 7, 1615, 3211, 237, 153]","[2, 8, 4, 3746, 348, 3]","[25, 7, 1615, 3211, 237, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 8, 4, 3746, 348, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
What kind of piano did Irving Berlin play?,The transposing piano.,S10,"['what', 'kind', 'of', 'piano', 'did', 'irving', 'berlin', 'play']","['<sos>', 'the', 'transposing', 'piano', '<eos>']","[10, 606, 5, 237, 14, 1615, 190, 334]","[2, 4, 3747, 237, 3]","[10, 606, 5, 237, 14, 1615, 190, 334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 4, 3747, 237, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
What kind of piano did Irving Berlin play?,transposing piano,S10,"['what', 'kind', 'of', 'piano', 'did', 'irving', 'berlin', 'play']","['<sos>', 'transposing', 'piano', '<eos>']","[10, 606, 5, 237, 14, 1615, 190, 334]","[2, 3747, 237, 3]","[10, 606, 5, 237, 14, 1615, 190, 334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 3747, 237, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Is the left-most pedal on a grand piano called the una corda?,yes,S10,"['is', 'the', 'leftmost', 'pedal', 'on', 'a', 'grand', 'piano', 'called', 'the', 'una', 'corda']","['<sos>', 'yes', '<eos>']","[7, 4, 2161, 484, 28, 9, 546, 237, 49, 4, 1253, 1254]","[2, 6, 3]","[7, 4, 2161, 484, 28, 9, 546, 237, 49, 4, 1253, 1254, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Is the left-most pedal on a grand piano called the una corda?,"Yes, the left-most pedal on a grand piano is called the una corda.",S10,"['is', 'the', 'leftmost', 'pedal', 'on', 'a', 'grand', 'piano', 'called', 'the', 'una', 'corda']","['<sos>', 'yes', 'the', 'leftmost', 'pedal', 'on', 'a', 'grand', 'piano', 'is', 'called', 'the', 'una', 'corda', '<eos>']","[7, 4, 2161, 484, 28, 9, 546, 237, 49, 4, 1253, 1254]","[2, 6, 4, 2161, 484, 28, 9, 546, 237, 7, 49, 4, 1253, 1254, 3]","[7, 4, 2161, 484, 28, 9, 546, 237, 49, 4, 1253, 1254, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 6, 4, 2161, 484, 28, 9, 546, 237, 7, 49, 4, 1253, 1254, 3, 0, 0, 0, 0, 0]"
Is it advantageous for a grand piano's metal plate to be quite massive?,yes,S10,"['is', 'it', 'advantageous', 'for', 'a', 'grand', 'pianos', 'metal', 'plate', 'to', 'be', 'quite', 'massive']","['<sos>', 'yes', '<eos>']","[7, 32, 2162, 19, 9, 546, 181, 924, 1255, 13, 52, 1155, 2163]","[2, 6, 3]","[7, 32, 2162, 19, 9, 546, 181, 924, 1255, 13, 52, 1155, 2163, 0, 0, 0, 0, 0, 0, 0]","[2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Is it advantageous for a grand piano's metal plate to be quite massive?,It is advantageous for the plate to be quite massive.,S10,"['is', 'it', 'advantageous', 'for', 'a', 'grand', 'pianos', 'metal', 'plate', 'to', 'be', 'quite', 'massive']","['<sos>', 'it', 'is', 'advantageous', 'for', 'the', 'plate', 'to', 'be', 'quite', 'massive', '<eos>']","[7, 32, 2162, 19, 9, 546, 181, 924, 1255, 13, 52, 1155, 2163]","[2, 32, 7, 2162, 19, 4, 1255, 13, 52, 1155, 2163, 3]","[7, 32, 2162, 19, 9, 546, 181, 924, 1255, 13, 52, 1155, 2163, 0, 0, 0, 0, 0, 0, 0]","[2, 32, 7, 2162, 19, 4, 1255, 13, 52, 1155, 2163, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
Is the mechanism in an upright piano perpendicular to its keys?,yes,S10,"['is', 'the', 'mechanism', 'in', 'an', 'upright', 'piano', 'perpendicular', 'to', 'its', 'keys']","['<sos>', 'yes', '<eos>']","[7, 4, 893, 8, 23, 660, 237, 2164, 13, 53, 320]","[2, 6, 3]","[7, 4, 893, 8, 23, 660, 237, 2164, 13, 53, 320, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Is the mechanism in an upright piano perpendicular to its keys?,The mechanism in upright pianos is perpendicular to the keys.,S10,"['is', 'the', 'mechanism', 'in', 'an', 'upright', 'piano', 'perpendicular', 'to', 'its', 'keys']","['<sos>', 'the', 'mechanism', 'in', 'upright', 'pianos', 'is', 'perpendicular', 'to', 'the', 'keys', '<eos>']","[7, 4, 893, 8, 23, 660, 237, 2164, 13, 53, 320]","[2, 4, 893, 8, 660, 181, 7, 2164, 13, 4, 320, 3]","[7, 4, 893, 8, 23, 660, 237, 2164, 13, 53, 320, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 4, 893, 8, 660, 181, 7, 2164, 13, 4, 320, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
